OrderDate,Region,Rep,Item,Units,Unit,Cost,Total
10/9/2021,West,Howard,Binder,124,4.99,618.76
04/27/2020,West,Smith,Pencil,6,0.99,5.9399999999999995
11/11/2020,Central,Smith,Pencil,141,0.99,139.59
09/7/2020,Central,Howard,Pen Set,115,12.49,1436.3500000000001
07/7/2020,West,Gill,Binder,150,4.99,748.5
06/29/2020,East,Sorvino,Pencil,74,0.99,73.26
07/14/2020,Central,Howard,Pencil,225,0.99,222.75
09/11/2021,East,Jones,Binder,258,4.99,1287.42
05/15/2021,Central,Jones,Pen,143,1.99,284.57
06/28/2021,Central,Sorvino,Pencil,289,0.99,286.11
07/3/2021,West,Jardine,Pen Set,289,12.49,3609.61
04/15/2020,West,Jones,Pen,84,1.99,167.16
12/12/2020,Central,Jardine,Pencil,32,0.99,31.68
08/10/2021,West,Thompson,Pen,261,1.99,519.39
11/30/2020,West,Howard,Pen,290,1.99,577.1
12/24/2021,West,Thompson,Pencil,53,0.99,52.47
05/4/2021,West,Smith,Pencil,142,0.99,140.58
04/13/2020,East,Morgan,Pen Set,213,12.49,2660.37
09/3/2021,East,Howard,Pen Set,16,12.49,199.84
07/15/2021,Central,Jardine,Desk,179,125,22375
07/19/2020,Central,Thompson,Binder,259,4.99,1292.41
05/12/2020,Central,Kivell,Pen,60,1.99,119.4
12/1/2021,West,Sorvino,Desk,262,125,32750
05/20/2020,East,Kivell,Pen,283,1.99,563.17
12/27/2021,West,Howard,Binder,81,4.99,404.19
10/27/2021,West,Parent,Pen,276,1.99,549.24
05/7/2021,East,Howard,Pen,45,1.99,89.55
03/12/2020,West,Andrews,Pen,211,1.99,419.89
01/28/2020,East,Morgan,Pen,237,1.99,471.63
